Sample_Name,NODE_ID,family-supergroup,Country,Site,Collection_MY,Collection_Y,Season,Mosq_Species_Name,Mapped_Reads,Total_Reads_in_Lib,Non_rRNA_Reads,RPM,Virus_name_fin_cut,Virus_name_final
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-coustani-3_S3,NODE_5_length_6746_cov_1266.445976,Phenuiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles coustani,127485,6443959,3435388,37109.35,Ambato Boeny phenui-like virus 1,Ambato Boeny phenui-like virus 1  isolate MAD842
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-coustani-3_S3,NODE_24_length_3521_cov_27.808295,Chrysoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles coustani,1629,6443959,3435388,474.18,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD844
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-coustani-3_S3,NODE_46_length_2790_cov_112.390136,Solemoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles coustani,4901,6443959,3435388,1426.62,Ambato Boeny solemo-like virus 1,Ambato Boeny solemo-like virus 1  isolate MAD843
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-gambiae-2_S5,NODE_5_length_8060_cov_1149.939026,Flaviviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles gambiae,173746,6417911,4875416,35637.17,Anopheles flavivirus variant 1,Anopheles flavivirus variant 1  isolate MAD847
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-gambiae-2_S5,NODE_2_length_11953_cov_2413.986111,Xinmoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles gambiae,469256,6417911,4875416,96249.43,Ambato Boeny xinmo-like virus 1,Ambato Boeny xinmo-like virus 1  isolate MAD846
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-gambiae-2_S5,NODE_342_length_1782_cov_8169.637800,Partitiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles gambiae,223829,6417911,4875416,45909.72,Mosquito partiti-like virus YN16,Mosquito partiti-like virus YN16  isolate MAD848
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Anopheles-gambiae-2_S5,NODE_652_length_1429_cov_1.582596,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Anopheles gambiae,93,6417911,4875416,19.08,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD845
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-antennatus-1_S6,NODE_1_length_11114_cov_37.977538,Kitaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex antennatus,7012,7720740,1971511,3556.66,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD849
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-antennatus-2_S7,NODE_1_length_10976_cov_45.490782,Kitaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex antennatus,8080,6402522,3692791,2188.05,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD851
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-antennatus-2_S7,NODE_19_length_3550_cov_3783.788611,Chrysoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex antennatus,203359,6402522,3692791,55069.19,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD850
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-antennatus-3_S8,NODE_20_length_3532_cov_2030.210755,Chrysoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex antennatus,110767,6496471,2012000,55053.18,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD852
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_1_length_8178_cov_11.684022,Iflaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,1577,8034501,2763203,570.71,Mosquito picorna-like virus XZ1,Mosquito picorna-like virus XZ1  isolate MAD858
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_7_length_4858_cov_2.199164,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,316,8034501,2763203,114.36,Ambato Boeny meta-like virus 18,Ambato Boeny meta-like virus 18  isolate MAD854
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_36_length_3635_cov_2.035654,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,256,8034501,2763203,92.65,Ambato Boeny meta-like virus 19,Ambato Boeny meta-like virus 19  isolate MAD855
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_137_length_2523_cov_1.346531,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,117,8034501,2763203,42.34,Ambato Boeny meta-like virus 20,Ambato Boeny meta-like virus 20  isolate MAD856
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_201_length_2215_cov_24.864146,Rhabdoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,910,8034501,2763203,329.33,Culex-associated Luteo-like virus,Culex-associated Luteo-like virus  isolate MAD857
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-quinquefasciatus-2_S12,NODE_1995_length_1022_cov_8.629083,Iflaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex quinquefasciatus,137,8034501,2763203,49.58,Ambato Boeny ifla-like virus 1,Ambato Boeny ifla-like virus 1  isolate MAD853
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-tritaeniorhynchus-3_S16,NODE_2_length_7040_cov_22.237836,Orthototiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,2778,4491899,1147531,2420.85,XiangYun toti-like virus 5,XiangYun toti-like virus 5  isolate MAD860
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-tritaeniorhynchus-3_S16,NODE_30_length_2652_cov_7.232648,Tombusviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,332,4491899,1147531,289.32,Culex associated luteo like virus,Culex associated luteo like virus  isolate MAD859
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_6_length_7019_cov_149.970199,Orthototiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,17981,7841668,5592193,3215.38,XiangYun toti-like virus 5,XiangYun toti-like virus 5  isolate MAD867
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_507_length_1615_cov_1.238651,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,56,7841668,5592193,10.01,Ambato Boeny meta-like virus 21,Ambato Boeny meta-like virus 21  isolate MAD862
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_486_length_1635_cov_2.334187,Dicistroviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,58,7841668,5592193,10.37,Ambato Boeny dicistro-like virus 2,Ambato Boeny dicistro-like virus 2  isolate MAD861
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_94_length_2803_cov_3993.420147,Tombusviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,193504,7841668,5592193,34602.53,Culex associated luteo like virus,Culex associated luteo like virus  isolate MAD865
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_112_length_2640_cov_6.985586,Orthototiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,377,7841668,5592193,67.42,Ambato Boeny orthototi-like virus 22,Ambato Boeny orthototi-like virus 22  isolate MAD863
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_1133_length_1208_cov_1.901322,Chrysoviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,35,7841668,5592193,6.26,Mosquito toti-like virus XZ8,Mosquito toti-like virus XZ8  isolate MAD866
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Culex-univittatus-3_S19,NODE_1819_length_1000_cov_2.216828,Orthototiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Culex tritaeniorhynchus,40,7841668,5592193,7.15,Ambato Boeny orthototi-like virus 23,Ambato Boeny orthototi-like virus 23  isolate MAD864
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_6_length_6821_cov_1.667605,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,636,6436804,6075652,104.68,Ambato Boeny meta-like virus 34,Ambato Boeny meta-like virus 34  isolate MAD874
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_4_length_7031_cov_22.522995,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,3660,6436804,6075652,602.4,Ambato Boeny meta-like virus 26,Ambato Boeny meta-like virus 26  isolate MAD869
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_3_length_7229_cov_21.594047,Orthototiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,2945,6436804,6075652,484.72,Ambato Boeny orthototi-like virus 24,Ambato Boeny orthototi-like virus 24  isolate MAD878
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_169_length_2339_cov_5.042365,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,396,6436804,6075652,65.18,Ambato Boeny meta-like virus 25,Ambato Boeny meta-like virus 25  isolate MAD868
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_186_length_2186_cov_1.803124,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,393,6436804,6075652,64.68,Ambato Boeny meta-like virus 31,Ambato Boeny meta-like virus 31  isolate MAD871
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_185_length_2186_cov_1.931850,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,460,6436804,6075652,75.71,Ambato Boeny meta-like virus 35,Ambato Boeny meta-like virus 35  isolate MAD875
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_248_length_1884_cov_1.695196,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,98,6436804,6075652,16.13,Ambato Boeny meta-like virus 32,Ambato Boeny meta-like virus 32  isolate MAD872
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_318_length_1693_cov_115.923457,Partitiviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,3280,6436804,6075652,539.86,Ambato Boeny partiti-like virus 6,Ambato Boeny partiti-like virus 6  isolate MAD879
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_28_length_4712_cov_3.974132,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,661,6436804,6075652,108.79,Ambato Boeny meta-like virus 29,Ambato Boeny meta-like virus 29  isolate MAD870
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_587_length_1295_cov_1.877250,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,67,6436804,6075652,11.03,Ambato Boeny meta-like virus 36,Ambato Boeny meta-like virus 36  isolate MAD876
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_1015_length_1015_cov_1.303609,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,92,6436804,6075652,15.14,Ambato Boeny meta-like virus 37,Ambato Boeny meta-like virus 37  isolate MAD877
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-1_S20,NODE_345_length_1631_cov_1.888318,Metaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,16660,6436804,6075652,2742.09,Ambato Boeny meta-like virus 33,Ambato Boeny meta-like virus 33  isolate MAD873
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-2_S21,NODE_1_length_11171_cov_12.188142,Iflaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,2466,11373511,5030949,490.17,Ambato Boeny ifla-like virus 2,Ambato Boeny ifla-like virus 2  isolate MAD881
HKVWCAFX2_Madagascar-Ambato-Boeny-Feb-2019-Rainy-Mansonia-uniformis-2_S21,NODE_2_length_8727_cov_3.958401,Endornaviridae,Madagascar,Ambato Boeny,Feb-19,2019,Rainy,Mansonia uniformis,671,11373511,5030949,133.37,Ambato Boeny endorna-like virus 1,Ambato Boeny endorna-like virus 1  isolate MAD880
